total_time,total_cpu_usage,max_ram_usage,brand_raw,vendor_id_raw,arch,count,l2_cache_size,l3_cache_size,hz_actual_friendly,hz_advertised_friendly,l2_cache_line_size,l2_cache_associativity,benchmark
21.89,100%,32188,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP
21.44,99%,32012,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP
20.98,99%,16032,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens
21.81,99%,16180,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens
20.97,99%,15908,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens
25.54,99%,16220,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens
25.82,99%,16012,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens
25.97,680%,2409440,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,MATRIX_MULT
23.91,725%,2408204,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,MATRIX_MULT
21.62,722%,2409064,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,MATRIX_MULT
19.47,737%,2413168,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,MATRIX_MULT
18.51,723%,2411820,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,MATRIX_MULT
9.18,99%,38580,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP2
9.50,99%,38520,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP2
10.76,99%,38648,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP2
10.24,99%,38564,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP2
9.40,100%,38624,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP2
46.99,99%,63788,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP3
41.15,99%,63708,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP3
30.56,99%,63644,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP3
30.52,99%,63840,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP3
30.52,99%,63716,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP3
59.99,99%,85304,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP4
59.74,100%,85632,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP4
60.01,100%,85268,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP4
59.84,99%,85428,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP4
67.03,99%,85420,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,TSP4
138.38,99%,16020,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens2
129.35,100%,15896,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens2
117.15,99%,15816,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens2
118.19,99%,15980,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens2
127.91,100%,15588,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,N_Queens2
33.51,99%,1469832,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,KNP
24.72,100%,1472132,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,KNP
17.18,99%,1470612,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,KNP
17.91,99%,1469956,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,KNP
18.01,99%,1471264,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,KNP
24.07,100%,15940,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,N_Queens
24.34,99%,15900,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,N_Queens
24.20,99%,16332,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,N_Queens
24.28,100%,15996,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,N_Queens
24.03,99%,16044,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,N_Queens
25.06,100%,32024,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,TSP
24.54,100%,32160,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,TSP
25.82,99%,31992,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,TSP
24.67,99%,32072,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,TSP
24.81,100%,32004,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,TSP
19.81,745%,2405240,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,MATRIX_MULT
21.42,750%,2419500,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,MATRIX_MULT
19.63,749%,2419836,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,MATRIX_MULT
19.91,743%,2418712,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,MATRIX_MULT
21.30,754%,2419044,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,GenuineIntel,X86_64,8,1048576,8388608,2.3040 GHz,2.3000 GHz,256,6,MATRIX_MULT
16.42,99%,1468332,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,KNP
15.54,99%,1469732,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,KNP
15.63,99%,1469324,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,KNP
15.71,99%,1470212,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,KNP
15.28,99%,1470640,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,KNP
19.37,99%,15612,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,N_Queens
19.29,100%,15888,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,N_Queens
19.25,100%,15752,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,N_Queens
19.43,99%,15704,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,N_Queens
19.66,100%,15432,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,N_Queens
19.63,99%,31644,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,TSP
22.14,99%,31672,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,TSP
22.03,100%,31588,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,TSP
23.04,100%,31900,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,TSP
23.26,99%,31772,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,TSP
37.51,615%,2406544,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,MATRIX_MULT
31.24,706%,2407908,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,MATRIX_MULT
29.97,744%,2407112,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,MATRIX_MULT
27.65,753%,2401724,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,MATRIX_MULT
26.89,753%,2402280,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,GenuineIntel,X86_64,8,1048576,8388608,2.4960 GHz,2.5000 GHz,256,6,MATRIX_MULT
